Id,ItemId,LocalLanguageId,Name
13364,1407,6,★UMa3323
13365,1407,7,★UMa3323
13366,1407,8,★UMa3323
13367,1407,9,★UMa3323
13368,1407,11,★UMa3323
13369,1407,12,★UMa3323
13370,1408,1,★UMa4033
13371,1408,3,★UMa4033
13372,1408,4,★UMa4033
13373,1408,5,★UMa4033
13374,1408,6,★UMa4033
13375,1408,7,★UMa4033
13376,1408,8,★UMa4033
13377,1408,9,★UMa4033
13378,1408,11,★UMa4033
13379,1408,12,★UMa4033
13380,1409,1,★UMa4377
13381,1409,3,★UMa4377
13382,1409,4,★UMa4377
13383,1409,5,★UMa4377
13384,1409,6,★UMa4377
13385,1409,7,★UMa4377
13386,1409,8,★UMa4377
13387,1409,9,★UMa4377
13388,1409,11,★UMa4377
13389,1409,12,★UMa4377
13390,1410,1,★UMa4375
13391,1410,3,★UMa4375
13392,1410,4,★UMa4375
13393,1410,5,★UMa4375
13394,1410,6,★UMa4375
13395,1410,7,★UMa4375
13396,1410,8,★UMa4375
13397,1410,9,★UMa4375
13398,1410,11,★UMa4375
13399,1410,12,★UMa4375
13400,1411,1,★UMa4518
13401,1411,3,★UMa4518
13402,1411,4,★UMa4518
13403,1411,5,★UMa4518
13404,1411,6,★UMa4518
13405,1411,7,★UMa4518
13406,1411,8,★UMa4518
13407,1411,9,★UMa4518
13408,1411,11,★UMa4518
13409,1411,12,★UMa4518
13410,1412,1,★UMa3594
13411,1412,3,★UMa3594
13412,1412,4,★UMa3594
13413,1412,5,★UMa3594
13414,1412,6,★UMa3594
13415,1412,7,★UMa3594
13416,1412,8,★UMa3594
13417,1412,9,★UMa3594
13418,1412,11,★UMa3594
13419,1412,12,★UMa3594
13420,1413,1,★Vir5056
13421,1413,3,★Vir5056
13422,1413,4,★Vir5056
13423,1413,5,★Vir5056
13424,1413,6,★Vir5056
13425,1413,7,★Vir5056
13426,1413,8,★Vir5056
13427,1413,9,★Vir5056
13428,1413,11,★Vir5056
13429,1413,12,★Vir5056
13430,1414,1,★Vir4825
13431,1414,3,★Vir4825
13432,1414,4,★Vir4825
13433,1414,5,★Vir4825
13434,1414,6,★Vir4825
13435,1414,7,★Vir4825
13436,1414,8,★Vir4825
13437,1414,9,★Vir4825
13438,1414,11,★Vir4825
13439,1414,12,★Vir4825
13440,1415,1,★Vir4932
13441,1415,3,★Vir4932
13442,1415,4,★Vir4932
13443,1415,5,★Vir4932
13444,1415,6,★Vir4932
13445,1415,7,★Vir4932
13446,1415,8,★Vir4932
13447,1415,9,★Vir4932
13448,1415,11,★Vir4932
13449,1415,12,★Vir4932
13450,1416,1,★Vir4540
13451,1416,3,★Vir4540
13452,1416,4,★Vir4540
13453,1416,5,★Vir4540
13454,1416,6,★Vir4540
13455,1416,7,★Vir4540
13456,1416,8,★Vir4540
13457,1416,9,★Vir4540
13458,1416,11,★Vir4540
13459,1416,12,★Vir4540
13460,1417,1,★Vir4689
13461,1417,3,★Vir4689
13462,1417,4,★Vir4689
13463,1417,5,★Vir4689
13464,1417,6,★Vir4689
13465,1417,7,★Vir4689
13466,1417,8,★Vir4689
13467,1417,9,★Vir4689
13468,1417,11,★Vir4689
13469,1417,12,★Vir4689
13470,1418,1,★Vir5338
13471,1418,3,★Vir5338
13472,1418,4,★Vir5338
13473,1418,5,★Vir5338
13474,1418,6,★Vir5338
13475,1418,7,★Vir5338
13476,1418,8,★Vir5338
13477,1418,9,★Vir5338
13478,1418,11,★Vir5338
13479,1418,12,★Vir5338
13480,1419,1,★Vir4910
13481,1419,3,★Vir4910
13482,1419,4,★Vir4910
13483,1419,5,★Vir4910
13484,1419,6,★Vir4910
13485,1419,7,★Vir4910
13486,1419,8,★Vir4910
13487,1419,9,★Vir4910
13488,1419,11,★Vir4910
13489,1419,12,★Vir4910
13490,1420,1,★Vir5315
13491,1420,3,★Vir5315
13492,1420,4,★Vir5315
13493,1420,5,★Vir5315
13494,1420,6,★Vir5315
13495,1420,7,★Vir5315
13496,1420,8,★Vir5315
13497,1420,9,★Vir5315
13498,1420,11,★Vir5315
13499,1420,12,★Vir5315
13500,1421,1,★Vir5359
13501,1421,3,★Vir5359
13502,1421,4,★Vir5359
13503,1421,5,★Vir5359
13504,1421,6,★Vir5359
13505,1421,7,★Vir5359
13506,1421,8,★Vir5359
13507,1421,9,★Vir5359
13508,1421,11,★Vir5359
13509,1421,12,★Vir5359
13510,1422,1,★Vir5409
13511,1422,3,★Vir5409
13512,1422,4,★Vir5409
13513,1422,5,★Vir5409
13514,1422,6,★Vir5409
13515,1422,7,★Vir5409
13516,1422,8,★Vir5409
13517,1422,9,★Vir5409
13518,1422,11,★Vir5409
13519,1422,12,★Vir5409
13520,1423,1,★Vir5107
13521,1423,3,★Vir5107
13522,1423,4,★Vir5107
13523,1423,5,★Vir5107
13524,1423,6,★Vir5107
13525,1423,7,★Vir5107
13526,1423,8,★Vir5107
13527,1423,9,★Vir5107
13528,1423,11,★Vir5107
13529,1423,12,★Vir5107
13530,1424,1,★Ari617
13531,1424,3,★Ari617
13532,1424,4,★Ari617
13533,1424,5,★Ari617
13534,1424,6,★Ari617
13535,1424,7,★Ari617
13536,1424,8,★Ari617
13537,1424,9,★Ari617
13538,1424,11,★Ari617
13539,1424,12,★Ari617
13540,1425,1,★Ari553
13541,1425,3,★Ari553
13542,1425,4,★Ari553
13543,1425,5,★Ari553
13544,1425,6,★Ari553
13545,1425,7,★Ari553
13546,1425,8,★Ari553
13547,1425,9,★Ari553
13548,1425,11,★Ari553
13549,1425,12,★Ari553
13550,1426,1,★Ari546
13551,1426,3,★Ari546
13552,1426,4,★Ari546
13553,1426,5,★Ari546
13554,1426,6,★Ari546
13555,1426,7,★Ari546
13556,1426,8,★Ari546
13557,1426,9,★Ari546
13558,1426,11,★Ari546
13559,1426,12,★Ari546
13560,1427,1,★Ari951
13561,1427,3,★Ari951
13562,1427,4,★Ari951
13563,1427,5,★Ari951
13564,1427,6,★Ari951
13565,1427,7,★Ari951
13566,1427,8,★Ari951
13567,1427,9,★Ari951
13568,1427,11,★Ari951
13569,1427,12,★Ari951
13570,1428,1,★Ori1713
13571,1428,3,★Ori1713
13572,1428,4,★Ori1713
13573,1428,5,★Ori1713
13574,1428,6,★Ori1713
13575,1428,7,★Ori1713
13576,1428,8,★Ori1713
13577,1428,9,★Ori1713
13578,1428,11,★Ori1713
13579,1428,12,★Ori1713
13580,1429,1,★Ori2061
13581,1429,3,★Ori2061
13582,1429,4,★Ori2061
13583,1429,5,★Ori2061
13584,1429,6,★Ori2061
13585,1429,7,★Ori2061
13586,1429,8,★Ori2061
13587,1429,9,★Ori2061
13588,1429,11,★Ori2061
13589,1429,12,★Ori2061
13590,1430,1,★Ori1790
13591,1430,3,★Ori1790
13592,1430,4,★Ori1790
13593,1430,5,★Ori1790
13594,1430,6,★Ori1790
13595,1430,7,★Ori1790
13596,1430,8,★Ori1790
13597,1430,9,★Ori1790
13598,1430,11,★Ori1790
13599,1430,12,★Ori1790
13600,1431,1,★Ori1903
13601,1431,3,★Ori1903
13602,1431,4,★Ori1903
13603,1431,5,★Ori1903
13604,1431,6,★Ori1903
13605,1431,7,★Ori1903
13606,1431,8,★Ori1903
13607,1431,9,★Ori1903
13608,1431,11,★Ori1903
13609,1431,12,★Ori1903
13610,1432,1,★Ori1948
13611,1432,3,★Ori1948
13612,1432,4,★Ori1948
13613,1432,5,★Ori1948
13614,1432,6,★Ori1948
13615,1432,7,★Ori1948
13616,1432,8,★Ori1948
13617,1432,9,★Ori1948
13618,1432,11,★Ori1948
13619,1432,12,★Ori1948
13620,1433,1,★Ori2004
13621,1433,3,★Ori2004
13622,1433,4,★Ori2004
13623,1433,5,★Ori2004
13624,1433,6,★Ori2004
13625,1433,7,★Ori2004
13626,1433,8,★Ori2004
13627,1433,9,★Ori2004
13628,1433,11,★Ori2004
13629,1433,12,★Ori2004
13630,1434,1,★Ori1852
13631,1434,3,★Ori1852
13632,1434,4,★Ori1852
13633,1434,5,★Ori1852
13634,1434,6,★Ori1852
13635,1434,7,★Ori1852
13636,1434,8,★Ori1852
13637,1434,9,★Ori1852
13638,1434,11,★Ori1852
13639,1434,12,★Ori1852
13640,1435,1,★Ori1879
13641,1435,3,★Ori1879
13642,1435,4,★Ori1879
13643,1435,5,★Ori1879
13644,1435,6,★Ori1879
13645,1435,7,★Ori1879
13646,1435,8,★Ori1879
13647,1435,9,★Ori1879
13648,1435,11,★Ori1879
13649,1435,12,★Ori1879
13650,1436,1,★Ori1899
13651,1436,3,★Ori1899
13652,1436,4,★Ori1899
13653,1436,5,★Ori1899
13654,1436,6,★Ori1899
13655,1436,7,★Ori1899
13656,1436,8,★Ori1899
13657,1436,9,★Ori1899
13658,1436,11,★Ori1899
13659,1436,12,★Ori1899
13660,1437,1,★Ori1543
13661,1437,3,★Ori1543
13662,1437,4,★Ori1543
13663,1437,5,★Ori1543
13664,1437,6,★Ori1543
13665,1437,7,★Ori1543
13666,1437,8,★Ori1543
13667,1437,9,★Ori1543
13668,1437,11,★Ori1543
13669,1437,12,★Ori1543
13670,1438,1,★Cas21
13671,1438,3,★Cas21
13672,1438,4,★Cas21
13673,1438,5,★Cas21
13674,1438,6,★Cas21
13675,1438,7,★Cas21
13676,1438,8,★Cas21
13677,1438,9,★Cas21
13678,1438,11,★Cas21
13679,1438,12,★Cas21
13680,1439,1,★Cas168
13681,1439,3,★Cas168
13682,1439,4,★Cas168
13683,1439,5,★Cas168
13684,1439,6,★Cas168
13685,1439,7,★Cas168
13686,1439,8,★Cas168
13687,1439,9,★Cas168
13688,1439,11,★Cas168
13689,1439,12,★Cas168
13690,1440,1,★Cas403
13691,1440,3,★Cas403
13692,1440,4,★Cas403
13693,1440,5,★Cas403
13694,1440,6,★Cas403
13695,1440,7,★Cas403
13696,1440,8,★Cas403
13697,1440,9,★Cas403
13698,1440,11,★Cas403
13699,1440,12,★Cas403
13700,1441,1,★Cas153
13701,1441,3,★Cas153
13702,1441,4,★Cas153
13703,1441,5,★Cas153
13704,1441,6,★Cas153
13705,1441,7,★Cas153
13706,1441,8,★Cas153
13707,1441,9,★Cas153
13708,1441,11,★Cas153
13709,1441,12,★Cas153
13710,1442,1,★Cas542
13711,1442,3,★Cas542
13712,1442,4,★Cas542
13713,1442,5,★Cas542
13714,1442,6,★Cas542
13715,1442,7,★Cas542
13716,1442,8,★Cas542
13717,1442,9,★Cas542
13718,1442,11,★Cas542
13719,1442,12,★Cas542
13720,1443,1,★Cas219
13721,1443,3,★Cas219
13722,1443,4,★Cas219
13723,1443,5,★Cas219
13724,1443,6,★Cas219
13725,1443,7,★Cas219
13726,1443,8,★Cas219
13727,1443,9,★Cas219
13728,1443,11,★Cas219
13729,1443,12,★Cas219
13730,1444,1,★Cas265
13731,1444,3,★Cas265
13732,1444,4,★Cas265
13733,1444,5,★Cas265
13734,1444,6,★Cas265
13735,1444,7,★Cas265
13736,1444,8,★Cas265
13737,1444,9,★Cas265
13738,1444,11,★Cas265
13739,1444,12,★Cas265
13740,1445,1,★Cnc3572
13741,1445,3,★Cnc3572
13742,1445,4,★Cnc3572
13743,1445,5,★Cnc3572
13744,1445,6,★Cnc3572
13745,1445,7,★Cnc3572
13746,1445,8,★Cnc3572
13747,1445,9,★Cnc3572
13748,1445,11,★Cnc3572
13749,1445,12,★Cnc3572
13750,1446,1,★Cnc3208
13751,1446,3,★Cnc3208
13752,1446,4,★Cnc3208
13753,1446,5,★Cnc3208
13754,1446,6,★Cnc3208
13755,1446,7,★Cnc3208
13756,1446,8,★Cnc3208
13757,1446,9,★Cnc3208
13758,1446,11,★Cnc3208
13759,1446,12,★Cnc3208
13760,1447,1,★Cnc3461
13761,1447,3,★Cnc3461
13762,1447,4,★Cnc3461
13763,1447,5,★Cnc3461
13764,1447,6,★Cnc3461
13765,1447,7,★Cnc3461
13766,1447,8,★Cnc3461
13767,1447,9,★Cnc3461
13768,1447,11,★Cnc3461
13769,1447,12,★Cnc3461
13770,1448,1,★Cnc3449
13771,1448,3,★Cnc3449
13772,1448,4,★Cnc3449
13773,1448,5,★Cnc3449
13774,1448,6,★Cnc3449
13775,1448,7,★Cnc3449
13776,1448,8,★Cnc3449
13777,1448,9,★Cnc3449
13778,1448,11,★Cnc3449
13779,1448,12,★Cnc3449
13780,1449,1,★Cnc3429
13781,1449,3,★Cnc3429
13782,1449,4,★Cnc3429
13783,1449,5,★Cnc3429
13784,1449,6,★Cnc3429
13785,1449,7,★Cnc3429
13786,1449,8,★Cnc3429
13787,1449,9,★Cnc3429
13788,1449,11,★Cnc3429
13789,1449,12,★Cnc3429
13790,1450,1,★Cnc3627
13791,1450,3,★Cnc3627
13792,1450,4,★Cnc3627
13793,1450,5,★Cnc3627
13794,1450,6,★Cnc3627
13795,1450,7,★Cnc3627
13796,1450,8,★Cnc3627
13797,1450,9,★Cnc3627
13798,1450,11,★Cnc3627
13799,1450,12,★Cnc3627
13800,1451,1,★Cnc3268
13801,1451,3,★Cnc3268
13802,1451,4,★Cnc3268
13803,1451,5,★Cnc3268
13804,1451,6,★Cnc3268
13805,1451,7,★Cnc3268
13806,1451,8,★Cnc3268
13807,1451,9,★Cnc3268
13808,1451,11,★Cnc3268
13809,1451,12,★Cnc3268
13810,1452,1,★Cnc3249
13811,1452,3,★Cnc3249
13812,1452,4,★Cnc3249
13813,1452,5,★Cnc3249
13814,1452,6,★Cnc3249
13815,1452,7,★Cnc3249
13816,1452,8,★Cnc3249
13817,1452,9,★Cnc3249
13818,1452,11,★Cnc3249
13819,1452,12,★Cnc3249
13820,1453,1,★Com4968
13821,1453,3,★Com4968
13822,1453,4,★Com4968
13823,1453,5,★Com4968
13824,1453,6,★Com4968
13825,1453,7,★Com4968
13826,1453,8,★Com4968
13827,1453,9,★Com4968
13828,1453,11,★Com4968
13829,1453,12,★Com4968
13830,1454,1,★Crv4757
13831,1454,3,★Crv4757
13832,1454,4,★Crv4757
13833,1454,5,★Crv4757
13834,1454,6,★Crv4757
13835,1454,7,★Crv4757
13836,1454,8,★Crv4757
13837,1454,9,★Crv4757
13838,1454,11,★Crv4757
13839,1454,12,★Crv4757
13840,1455,1,★Crv4623
13841,1455,3,★Crv4623
13842,1455,4,★Crv4623
13843,1455,5,★Crv4623
13844,1455,6,★Crv4623
13845,1455,7,★Crv4623
13846,1455,8,★Crv4623
13847,1455,9,★Crv4623
13848,1455,11,★Crv4623
13849,1455,12,★Crv4623
13850,1456,1,★Crv4662
13851,1456,3,★Crv4662
13852,1456,4,★Crv4662
13853,1456,5,★Crv4662
13854,1456,6,★Crv4662
13855,1456,7,★Crv4662
13856,1456,8,★Crv4662
13857,1456,9,★Crv4662
13858,1456,11,★Crv4662
13859,1456,12,★Crv4662
13860,1457,1,★Crv4786
13861,1457,3,★Crv4786
13862,1457,4,★Crv4786
13863,1457,5,★Crv4786
13864,1457,6,★Crv4786
13865,1457,7,★Crv4786
13866,1457,8,★Crv4786
13867,1457,9,★Crv4786
13868,1457,11,★Crv4786
13869,1457,12,★Crv4786
13870,1458,1,★Aur1708
13871,1458,3,★Aur1708
13872,1458,4,★Aur1708
13873,1458,5,★Aur1708
13874,1458,6,★Aur1708
13875,1458,7,★Aur1708
13876,1458,8,★Aur1708
13877,1458,9,★Aur1708
13878,1458,11,★Aur1708
13879,1458,12,★Aur1708
13880,1459,1,★Aur2088
13881,1459,3,★Aur2088
13882,1459,4,★Aur2088
13883,1459,5,★Aur2088
13884,1459,6,★Aur2088
13885,1459,7,★Aur2088
13886,1459,8,★Aur2088
13887,1459,9,★Aur2088
13888,1459,11,★Aur2088
13889,1459,12,★Aur2088
13890,1460,1,★Aur1605
13891,1460,3,★Aur1605
13892,1460,4,★Aur1605
13893,1460,5,★Aur1605
13894,1460,6,★Aur1605
13895,1460,7,★Aur1605
13896,1460,8,★Aur1605
13897,1460,9,★Aur1605
13898,1460,11,★Aur1605
13899,1460,12,★Aur1605
13900,1461,1,★Aur2095
13901,1461,3,★Aur2095
13902,1461,4,★Aur2095
13903,1461,5,★Aur2095
13904,1461,6,★Aur2095
13905,1461,7,★Aur2095
13906,1461,8,★Aur2095
13907,1461,9,★Aur2095
13908,1461,11,★Aur2095
13909,1461,12,★Aur2095
13910,1462,1,★Aur1577
13911,1462,3,★Aur1577
13912,1462,4,★Aur1577
13913,1462,5,★Aur1577
13914,1462,6,★Aur1577
13915,1462,7,★Aur1577
13916,1462,8,★Aur1577
13917,1462,9,★Aur1577
13918,1462,11,★Aur1577
13919,1462,12,★Aur1577
13920,1463,1,★Aur1641
13921,1463,3,★Aur1641
13922,1463,4,★Aur1641
13923,1463,5,★Aur1641
13924,1463,6,★Aur1641
13925,1463,7,★Aur1641
13926,1463,8,★Aur1641
13927,1463,9,★Aur1641
13928,1463,11,★Aur1641
13929,1463,12,★Aur1641
13930,1464,1,★Aur1612
13931,1464,3,★Aur1612
13932,1464,4,★Aur1612
13933,1464,5,★Aur1612
13934,1464,6,★Aur1612
13935,1464,7,★Aur1612
13936,1464,8,★Aur1612
13937,1464,9,★Aur1612
13938,1464,11,★Aur1612
13939,1464,12,★Aur1612
13940,1465,1,★Pav7790
13941,1465,3,★Pav7790
13942,1465,4,★Pav7790
13943,1465,5,★Pav7790
13944,1465,6,★Pav7790
13945,1465,7,★Pav7790
13946,1465,8,★Pav7790
13947,1465,9,★Pav7790
13948,1465,11,★Pav7790
13949,1465,12,★Pav7790
13950,1466,1,★Cet911
13951,1466,3,★Cet911
13952,1466,4,★Cet911
13953,1466,5,★Cet911
13954,1466,6,★Cet911
13955,1466,7,★Cet911
13956,1466,8,★Cet911
13957,1466,9,★Cet911
13958,1466,11,★Cet911
13959,1466,12,★Cet911
13960,1467,1,★Cet681
13961,1467,3,★Cet681
13962,1467,4,★Cet681
13963,1467,5,★Cet681
13964,1467,6,★Cet681
13965,1467,7,★Cet681
13966,1467,8,★Cet681
13967,1467,9,★Cet681
13968,1467,11,★Cet681
13969,1467,12,★Cet681
13970,1468,1,★Cet188
13971,1468,3,★Cet188
13972,1468,4,★Cet188
13973,1468,5,★Cet188
13974,1468,6,★Cet188
13975,1468,7,★Cet188
13976,1468,8,★Cet188
13977,1468,9,★Cet188
13978,1468,11,★Cet188
13979,1468,12,★Cet188
13980,1469,1,★Cet539
13981,1469,3,★Cet539
13982,1469,4,★Cet539
13983,1469,5,★Cet539
13984,1469,6,★Cet539
13985,1469,7,★Cet539
13986,1469,8,★Cet539
13987,1469,9,★Cet539
13988,1469,11,★Cet539
13989,1469,12,★Cet539
13990,1470,1,★Cet804
13991,1470,3,★Cet804
13992,1470,4,★Cet804
13993,1470,5,★Cet804
13994,1470,6,★Cet804
13995,1470,7,★Cet804
13996,1470,8,★Cet804
13997,1470,9,★Cet804
13998,1470,11,★Cet804
13999,1470,12,★Cet804
14000,1471,1,★Cep8974
14001,1471,3,★Cep8974
14002,1471,4,★Cep8974
14003,1471,5,★Cep8974
14004,1471,6,★Cep8974
14005,1471,7,★Cep8974
14006,1471,8,★Cep8974
14007,1471,9,★Cep8974
14008,1471,11,★Cep8974
14009,1471,12,★Cep8974
14010,1472,1,★Cep8162
14011,1472,3,★Cep8162
14012,1472,4,★Cep8162
14013,1472,5,★Cep8162
14014,1472,6,★Cep8162
14015,1472,7,★Cep8162
14016,1472,8,★Cep8162
14017,1472,9,★Cep8162
14018,1472,11,★Cep8162
14019,1472,12,★Cep8162
14020,1473,1,★Cep8238
14021,1473,3,★Cep8238
14022,1473,4,★Cep8238
14023,1473,5,★Cep8238
14024,1473,6,★Cep8238
14025,1473,7,★Cep8238
14026,1473,8,★Cep8238
14027,1473,9,★Cep8238
14028,1473,11,★Cep8238
14029,1473,12,★Cep8238
14030,1474,1,★Cep8417
14031,1474,3,★Cep8417
14032,1474,4,★Cep8417
14033,1474,5,★Cep8417
14034,1474,6,★Cep8417
14035,1474,7,★Cep8417
14036,1474,8,★Cep8417
14037,1474,9,★Cep8417
14038,1474,11,★Cep8417
14039,1474,12,★Cep8417
14040,1475,1,★Cen5267
14041,1475,3,★Cen5267
14042,1475,4,★Cen5267
14043,1475,5,★Cen5267
14044,1475,6,★Cen5267
14045,1475,7,★Cen5267
14046,1475,8,★Cen5267
14047,1475,9,★Cen5267
14048,1475,11,★Cen5267
14049,1475,12,★Cen5267
14050,1476,1,★Cen5288
14051,1476,3,★Cen5288
14052,1476,4,★Cen5288
14053,1476,5,★Cen5288
14054,1476,6,★Cen5288
14055,1476,7,★Cen5288
14056,1476,8,★Cen5288
14057,1476,9,★Cen5288
14058,1476,11,★Cen5288
14059,1476,12,★Cen5288
14060,1477,1,★Cen551
14061,1477,3,★Cen551
14062,1477,4,★Cen551
14063,1477,5,★Cen551
14064,1477,6,★Cen551
14065,1477,7,★Cen551
14066,1477,8,★Cen551
14067,1477,9,★Cen551
14068,1477,11,★Cen551
14069,1477,12,★Cen551
14070,1478,1,★Cen5459
14071,1478,3,★Cen5459
14072,1478,4,★Cen5459
14073,1478,5,★Cen5459
14074,1478,6,★Cen5459
14075,1478,7,★Cen5459
14076,1478,8,★Cen5459
14077,1478,9,★Cen5459
14078,1478,11,★Cen5459
14079,1478,12,★Cen5459
14080,1479,1,★Cen5460
14081,1479,3,★Cen5460
14082,1479,4,★Cen5460
14083,1479,5,★Cen5460
14084,1479,6,★Cen5460
14085,1479,7,★Cen5460
14086,1479,8,★Cen5460
14087,1479,9,★Cen5460
14088,1479,11,★Cen5460
14089,1479,12,★Cen5460
14090,1480,1,★CMi2943
14091,1480,3,★CMi2943
14092,1480,4,★CMi2943
14093,1480,5,★CMi2943
14094,1480,6,★CMi2943
14095,1480,7,★CMi2943
14096,1480,8,★CMi2943
14097,1480,9,★CMi2943
14098,1480,11,★CMi2943
14099,1480,12,★CMi2943
14100,1481,1,★CMi2845
14101,1481,3,★CMi2845
14102,1481,4,★CMi2845
14103,1481,5,★CMi2845
14104,1481,6,★CMi2845
14105,1481,7,★CMi2845
14106,1481,8,★CMi2845
14107,1481,9,★CMi2845
14108,1481,11,★CMi2845
14109,1481,12,★CMi2845
14110,1482,1,★Equ8131
14111,1482,3,★Equ8131
14112,1482,4,★Equ8131
14113,1482,5,★Equ8131
14114,1482,6,★Equ8131
14115,1482,7,★Equ8131
14116,1482,8,★Equ8131
14117,1482,9,★Equ8131
14118,1482,11,★Equ8131
14119,1482,12,★Equ8131
14120,1483,1,★Vul7405
14121,1483,3,★Vul7405
14122,1483,4,★Vul7405
14123,1483,5,★Vul7405
14124,1483,6,★Vul7405
14125,1483,7,★Vul7405
14126,1483,8,★Vul7405
14127,1483,9,★Vul7405
14128,1483,11,★Vul7405
14129,1483,12,★Vul7405
14130,1484,1,★UMi424
14131,1484,3,★UMi424
14132,1484,4,★UMi424
14133,1484,5,★UMi424
14134,1484,6,★UMi424
14135,1484,7,★UMi424
14136,1484,8,★UMi424
14137,1484,9,★UMi424
14138,1484,11,★UMi424
14139,1484,12,★UMi424
14140,1485,1,★UMi5563
14141,1485,3,★UMi5563
14142,1485,4,★UMi5563
14143,1485,5,★UMi5563
14144,1485,6,★UMi5563
14145,1485,7,★UMi5563
14146,1485,8,★UMi5563
14147,1485,9,★UMi5563
14148,1485,11,★UMi5563
14149,1485,12,★UMi5563
14150,1486,1,★UMi5735
14151,1486,3,★UMi5735
14152,1486,4,★UMi5735
14153,1486,5,★UMi5735
14154,1486,6,★UMi5735
14155,1486,7,★UMi5735
14156,1486,8,★UMi5735
14157,1486,9,★UMi5735
14158,1486,11,★UMi5735
14159,1486,12,★UMi5735
14160,1487,1,★UMi6789
14161,1487,3,★UMi6789
14162,1487,4,★UMi6789
14163,1487,5,★UMi6789
14164,1487,6,★UMi6789
14165,1487,7,★UMi6789
14166,1487,8,★UMi6789
14167,1487,9,★UMi6789
14168,1487,11,★UMi6789
14169,1487,12,★UMi6789
14170,1488,1,★Crt4287
14171,1488,3,★Crt4287
14172,1488,4,★Crt4287
14173,1488,5,★Crt4287
14174,1488,6,★Crt4287
14175,1488,7,★Crt4287
14176,1488,8,★Crt4287
14177,1488,9,★Crt4287
14178,1488,11,★Crt4287
14179,1488,12,★Crt4287
14180,1489,1,★Lyr7001
14181,1489,3,★Lyr7001
14182,1489,4,★Lyr7001
14183,1489,5,★Lyr7001
14184,1489,6,★Lyr7001
14185,1489,7,★Lyr7001
14186,1489,8,★Lyr7001
14187,1489,9,★Lyr7001
14188,1489,11,★Lyr7001
14189,1489,12,★Lyr7001
14190,1490,1,★Lyr7178
14191,1490,3,★Lyr7178
14192,1490,4,★Lyr7178
14193,1490,5,★Lyr7178
14194,1490,6,★Lyr7178
14195,1490,7,★Lyr7178
14196,1490,8,★Lyr7178
14197,1490,9,★Lyr7178
14198,1490,11,★Lyr7178
14199,1490,12,★Lyr7178
14200,1491,1,★Lyr7106
14201,1491,3,★Lyr7106
14202,1491,4,★Lyr7106
14203,1491,5,★Lyr7106
14204,1491,6,★Lyr7106
14205,1491,7,★Lyr7106
14206,1491,8,★Lyr7106
14207,1491,9,★Lyr7106
14208,1491,11,★Lyr7106
14209,1491,12,★Lyr7106
14210,1492,1,★Lyr7298
14211,1492,3,★Lyr7298
14212,1492,4,★Lyr7298
14213,1492,5,★Lyr7298
14214,1492,6,★Lyr7298
14215,1492,7,★Lyr7298
14216,1492,8,★Lyr7298
14217,1492,9,★Lyr7298
14218,1492,11,★Lyr7298
14219,1492,12,★Lyr7298
14220,1493,1,★Ara6585
14221,1493,3,★Ara6585
14222,1493,4,★Ara6585
14223,1493,5,★Ara6585
14224,1493,6,★Ara6585
14225,1493,7,★Ara6585
14226,1493,8,★Ara6585
14227,1493,9,★Ara6585
14228,1493,11,★Ara6585
14229,1493,12,★Ara6585
14230,1494,1,★Sco6134
14231,1494,3,★Sco6134
14232,1494,4,★Sco6134
14233,1494,5,★Sco6134
14234,1494,6,★Sco6134
14235,1494,7,★Sco6134
14236,1494,8,★Sco6134
14237,1494,9,★Sco6134
14238,1494,11,★Sco6134
14239,1494,12,★Sco6134
14240,1495,1,★Sco6527
14241,1495,3,★Sco6527
14242,1495,4,★Sco6527
14243,1495,5,★Sco6527
14244,1495,6,★Sco6527
14245,1495,7,★Sco6527
14246,1495,8,★Sco6527
14247,1495,9,★Sco6527
14248,1495,11,★Sco6527
14249,1495,12,★Sco6527
14250,1496,1,★Sco6553
14251,1496,3,★Sco6553
14252,1496,4,★Sco6553
14253,1496,5,★Sco6553
14254,1496,6,★Sco6553
14255,1496,7,★Sco6553
14256,1496,8,★Sco6553
14257,1496,9,★Sco6553
14258,1496,11,★Sco6553
14259,1496,12,★Sco6553
14260,1497,1,★Sco5953
14261,1497,3,★Sco5953
14262,1497,4,★Sco5953
14263,1497,5,★Sco5953
14264,1497,6,★Sco5953
14265,1497,7,★Sco5953
14266,1497,8,★Sco5953
14267,1497,9,★Sco5953
14268,1497,11,★Sco5953
14269,1497,12,★Sco5953
14270,1498,1,★Sco5984
14271,1498,3,★Sco5984
14272,1498,4,★Sco5984
14273,1498,5,★Sco5984
14274,1498,6,★Sco5984
14275,1498,7,★Sco5984
14276,1498,8,★Sco5984
14277,1498,9,★Sco5984
14278,1498,11,★Sco5984
14279,1498,12,★Sco5984
14280,1499,1,★Sco6508
14281,1499,3,★Sco6508
14282,1499,4,★Sco6508
14283,1499,5,★Sco6508
14284,1499,6,★Sco6508
14285,1499,7,★Sco6508
14286,1499,8,★Sco6508
14287,1499,9,★Sco6508
14288,1499,11,★Sco6508
14289,1499,12,★Sco6508
14290,1500,1,★Sco6084
14291,1500,3,★Sco6084
14292,1500,4,★Sco6084
14293,1500,5,★Sco6084
14294,1500,6,★Sco6084
14295,1500,7,★Sco6084
14296,1500,8,★Sco6084
14297,1500,9,★Sco6084
14298,1500,11,★Sco6084
14299,1500,12,★Sco6084
