Id,MoveId,LocalLanguageId,Name
6508,651,9,Subzero Slammer
6509,651,11,レイジングジオフリーズ
6510,651,12,激狂大地万里冰
6511,652,1,アルティメットドラゴンバーン
6512,652,3,얼티메이트드래곤번
6513,652,4,究極巨龍震天地
6514,652,5,Chaos Draconique
6515,652,6,Drastisches Drachendröhnen
6516,652,7,Dracoaliento Devastador
6517,652,8,Dragoschianto Finale
6518,652,9,Devastating Drake
6519,652,11,アルティメットドラゴンバーン
6520,652,12,究极巨龙震天地
6521,653,1,アルティメットドラゴンバーン
6522,653,3,얼티메이트드래곤번
6523,653,4,究極巨龍震天地
6524,653,5,Chaos Draconique
6525,653,6,Drastisches Drachendröhnen
6526,653,7,Dracoaliento Devastador
6527,653,8,Dragoschianto Finale
6528,653,9,Devastating Drake
6529,653,11,アルティメットドラゴンバーン
6530,653,12,究极巨龙震天地
6531,654,1,ブラックホールイクリプス
6532,654,3,블랙홀이클립스
6533,654,4,黑洞吞噬萬物滅
6534,654,5,Trou Noir des Ombres
6535,654,6,Schwarzes Loch des Grauens
6536,654,7,Agujero Negro Aniquilador
6537,654,8,Buco Nero del Non Ritorno
6538,654,9,Black Hole Eclipse
6539,654,11,ブラックホールイクリプス
6540,654,12,黑洞吞噬万物灭
6541,655,1,ブラックホールイクリプス
6542,655,3,블랙홀이클립스
6543,655,4,黑洞吞噬萬物滅
6544,655,5,Trou Noir des Ombres
6545,655,6,Schwarzes Loch des Grauens
6546,655,7,Agujero Negro Aniquilador
6547,655,8,Buco Nero del Non Ritorno
6548,655,9,Black Hole Eclipse
6549,655,11,ブラックホールイクリプス
6550,655,12,黑洞吞噬万物灭
6551,656,1,ラブリースターインパクト
6552,656,3,러블리스타임팩트
6553,656,4,可愛星星飛天撞
6554,656,5,Impact Choupinova
6555,656,6,Entzückender Sternenstoß
6556,656,7,Arrumaco Sideral
6557,656,8,Astroimpatto Fatato
6558,656,9,Twinkle Tackle
6559,656,11,ラブリースターインパクト
6560,656,12,可爱星星飞天撞
6561,657,1,ラブリースターインパクト
6562,657,3,러블리스타임팩트
6563,657,4,可愛星星飛天撞
6564,657,5,Impact Choupinova
6565,657,6,Entzückender Sternenstoß
6566,657,7,Arrumaco Sideral
6567,657,8,Astroimpatto Fatato
6568,657,9,Twinkle Tackle
6569,657,11,ラブリースターインパクト
6570,657,12,可爱星星飞天撞
6571,658,1,ひっさつのピカチュート
6572,658,3,필살피카슛
6573,658,4,皮卡皮卡必殺擊
6574,658,5,Pikachute Foudroyante
6575,658,6,Perfektes Pika-Projektil
6576,658,7,Pikavoltio Letal
6577,658,8,Super Pikaboom
6578,658,9,Catastropika
6579,658,11,ひっさつのピカチュート
6580,658,12,皮卡皮卡必杀击
6581,659,1,すなあつめ
6582,659,3,모래모으기
6583,659,4,集沙
6584,659,5,Amass’Sable
6585,659,6,Sandsammler
6586,659,7,Recogearena
6587,659,8,Sabbiaccumulo
6588,659,9,Shore Up
6589,659,11,すなあつめ
6590,659,12,集沙
6591,660,1,であいがしら
6592,660,3,만나자마자
6593,660,4,迎頭一擊
6594,660,5,Escarmouche
6595,660,6,Überrumpler
6596,660,7,Escaramuza
6597,660,8,Schermaglia
6598,660,9,First Impression
6599,660,11,であいがしら
6600,660,12,迎头一击
6601,661,1,トーチカ
6602,661,3,토치카
6603,661,4,碉堡
6604,661,5,Blockhaus
6605,661,6,Bunker
6606,661,7,Búnker
6607,661,8,Fortino
6608,661,9,Baneful Bunker
6609,661,11,トーチカ
6610,661,12,碉堡
6611,662,1,かげぬい
6612,662,3,그림자꿰매기
6613,662,4,縫影
6614,662,5,Tisse Ombre
6615,662,6,Schattenfessel
6616,662,7,Puntada Sombría
6617,662,8,Cucitura d’Ombra
6618,662,9,Spirit Shackle
6619,662,11,かげぬい
6620,662,12,缝影
6621,663,1,ＤＤラリアット
6622,663,3,DD래리어트
6623,663,4,ＤＤ金勾臂
6624,663,5,Dark Lariat
6625,663,6,Dark Lariat
6626,663,7,Lariat Oscuro
6627,663,8,Braccioteso
6628,663,9,Darkest Lariat
6629,663,11,ＤＤラリアット
6630,663,12,ＤＤ金勾臂
6631,664,1,うたかたのアリア
6632,664,3,물거품아리아
6633,664,4,泡影的詠歎調
6634,664,5,Aria de l’Écume
6635,664,6,Schaumserenade
6636,664,7,Aria Burbuja
6637,664,8,Canto Effimero
6638,664,9,Sparkling Aria
6639,664,11,うたかたのアリア
6640,664,12,泡影的咏叹调
6641,665,1,アイスハンマー
6642,665,3,아이스해머
6643,665,4,冰錘
6644,665,5,Marteau de Glace
6645,665,6,Eishammer
6646,665,7,Martillo Hielo
6647,665,8,Martelgelo
6648,665,9,Ice Hammer
6649,665,11,アイスハンマー
6650,665,12,冰锤
6651,666,1,フラワーヒール
6652,666,3,플라워힐
6653,666,4,花療
6654,666,5,Soin Floral
6655,666,6,Florakur
6656,666,7,Cura Floral
6657,666,8,Cura Floreale
6658,666,9,Floral Healing
6659,666,11,フラワーヒール
6660,666,12,花疗
6661,667,1,１０まんばりき
6662,667,3,10만마력
6663,667,4,十萬馬力
6664,667,5,Cavalerie Lourde
6665,667,6,Pferdestärke
6666,667,7,Fuerza Equina
6667,667,8,Forza Equina
6668,667,9,High Horsepower
6669,667,11,１０まんばりき
6670,667,12,十万马力
6671,668,1,ちからをすいとる
6672,668,3,힘흡수
6673,668,4,吸取力量
6674,668,5,Vole-Force
6675,668,6,Kraftabsorber
6676,668,7,Absorbefuerza
6677,668,8,Assorbiforza
6678,668,9,Strength Sap
6679,668,11,ちからをすいとる
6680,668,12,吸取力量
6681,669,1,ソーラーブレード
6682,669,3,솔라블레이드
6683,669,4,日光刃
6684,669,5,Lame Solaire
6685,669,6,Solarklinge
6686,669,7,Cuchilla Solar
6687,669,8,Lama Solare
6688,669,9,Solar Blade
6689,669,11,ソーラーブレード
6690,669,12,日光刃
6691,670,1,このは
6692,670,3,나뭇잎
6693,670,4,樹葉
6694,670,5,Feuillage
6695,670,6,Blattwerk
6696,670,7,Follaje
6697,670,8,Fogliame
6698,670,9,Leafage
6699,670,11,このは
6700,670,12,树叶
6701,671,1,スポットライト
6702,671,3,스포트라이트
6703,671,4,聚光燈
6704,671,5,Projecteur
6705,671,6,Rampenlicht
6706,671,7,Foco
6707,671,8,Riflettore
6708,671,9,Spotlight
6709,671,11,スポットライト
6710,671,12,聚光灯
6711,672,1,どくのいと
6712,672,3,독실
6713,672,4,毒絲
6714,672,5,Fil Toxique
6715,672,6,Giftfaden
6716,672,7,Hilo Venenoso
6717,672,8,Velenotela
6718,672,9,Toxic Thread
6719,672,11,どくのいと
6720,672,12,毒丝
6721,673,1,とぎすます
6722,673,3,예민해지기
6723,673,4,磨礪
6724,673,5,Affilage
6725,673,6,Konzentration
6726,673,7,Aguzar
6727,673,8,Concentrazione
6728,673,9,Laser Focus
6729,673,11,とぎすます
6730,673,12,磨砺
6731,674,1,アシストギア
6732,674,3,어시스트기어
6733,674,4,輔助齒輪
6734,674,5,Engrenage
6735,674,6,Hilfsmechanik
6736,674,7,Piñón Auxiliar
6737,674,8,Marciainpiù
6738,674,9,Gear Up
6739,674,11,アシストギア
6740,674,12,辅助齿轮
6741,675,1,じごくづき
6742,675,3,지옥찌르기
6743,675,4,地獄突刺
6744,675,5,Exécu-Son
6745,675,6,Neck Strike
6746,675,7,Golpe Mordaza
6747,675,8,Colpo Infernale
6748,675,9,Throat Chop
6749,675,11,じごくづき
6750,675,12,地狱突刺
6751,676,1,かふんだんご
6752,676,3,꽃가루경단
6753,676,4,花粉團
6754,676,5,Boule Pollen
6755,676,6,Pollenknödel
6756,676,7,Bola de Polen
6757,676,8,Sferapolline
6758,676,9,Pollen Puff
6759,676,11,かふんだんご
6760,676,12,花粉团
6761,677,1,アンカーショット
6762,677,3,앵커숏
6763,677,4,擲錨
6764,677,5,Ancrage
6765,677,6,Ankerschuss
6766,677,7,Anclaje
6767,677,8,Colpo d’Ancora
6768,677,9,Anchor Shot
6769,677,11,アンカーショット
6770,677,12,掷锚
6771,678,1,サイコフィールド
6772,678,3,사이코필드
6773,678,4,精神場地
6774,678,5,Champ Psychique
6775,678,6,Psychofeld
6776,678,7,Campo Psíquico
6777,678,8,Campo Psichico
6778,678,9,Psychic Terrain
6779,678,11,サイコフィールド
6780,678,12,精神场地
6781,679,1,とびかかる
6782,679,3,덤벼들기
6783,679,4,猛撲
6784,679,5,Furie-Bond
6785,679,6,Anfallen
6786,679,7,Plancha
6787,679,8,Assalto
6788,679,9,Lunge
6789,679,11,とびかかる
6790,679,12,猛扑
6791,680,1,ほのおのムチ
6792,680,3,불꽃채찍
6793,680,4,火焰鞭
6794,680,5,Fouet de Feu
6795,680,6,Feuerpeitsche
6796,680,7,Látigo Ígneo
6797,680,8,Frusta di Fuoco
6798,680,9,Fire Lash
6799,680,11,ほのおのムチ
6800,680,12,火焰鞭
6801,681,1,つけあがる
6802,681,3,기어오르기
6803,681,4,囂張
6804,681,5,Arrogance
6805,681,6,Überheblichkeit
6806,681,7,Chulería
6807,681,8,Tracotanza
6808,681,9,Power Trip
6809,681,11,つけあがる
6810,681,12,嚣张
6811,682,1,もえつきる
6812,682,3,불사르기
6813,682,4,燃盡
6814,682,5,Flamme Ultime
6815,682,6,Ausbrennen
6816,682,7,Llama Final
6817,682,8,Ultima Fiamma
6818,682,9,Burn Up
6819,682,11,もえつきる
6820,682,12,燃尽
6821,683,1,スピードスワップ
6822,683,3,스피드스웹
6823,683,4,速度互換
6824,683,5,Permuvitesse
6825,683,6,Initiativetausch
6826,683,7,Cambiavelocidad
6827,683,8,Velociscambio
6828,683,9,Speed Swap
6829,683,11,スピードスワップ
6830,683,12,速度互换
6831,684,1,スマートホーン
6832,684,3,스마트호른
6833,684,4,修長之角
6834,684,5,Estocorne
6835,684,6,Schmalhorn
6836,684,7,Cuerno Certero
6837,684,8,Sottilcorno
6838,684,9,Smart Strike
6839,684,11,スマートホーン
6840,684,12,修长之角
6841,685,1,じょうか
6842,685,3,정화
6843,685,4,淨化
6844,685,5,Purification
6845,685,6,Läuterung
6846,685,7,Purificación
6847,685,8,Purificazione
6848,685,9,Purify
6849,685,11,じょうか
6850,685,12,净化
6851,686,1,めざめるダンス
6852,686,3,잠재댄스
6853,686,4,覺醒之舞
6854,686,5,Danse Éveil
6855,686,6,Wecktanz
6856,686,7,Danza Despertar
6857,686,8,Mutadanza
6858,686,9,Revelation Dance
6859,686,11,めざめるダンス
6860,686,12,觉醒之舞
6861,687,1,コアパニッシャー
6862,687,3,코어퍼니셔
6863,687,4,核心懲罰者
6864,687,5,Sanction Suprême
6865,687,6,Sanktionskern
6866,687,7,Núcleo Castigo
6867,687,8,Nucleocastigo
6868,687,9,Core Enforcer
6869,687,11,コアパニッシャー
6870,687,12,核心惩罚者
6871,688,1,トロピカルキック
6872,688,3,트로피컬킥
6873,688,4,熱帶踢
6874,688,5,Botte Sucrette
6875,688,6,Tropenkick
6876,688,7,Patada Tropical
6877,688,8,Tropicalcio
6878,688,9,Trop Kick
6879,688,11,トロピカルキック
6880,688,12,热带踢
6881,689,1,さいはい
6882,689,3,지휘
6883,689,4,號令
6884,689,5,Sommation
6885,689,6,Kommando
6886,689,7,Mandato
6887,689,8,Imposizione
6888,689,9,Instruct
6889,689,11,さいはい
6890,689,12,号令
6891,690,1,くちばしキャノン
6892,690,3,부리캐논
6893,690,4,鳥嘴加農炮
6894,690,5,Bec-Canon
6895,690,6,Schnabelkanone
6896,690,7,Pico Cañón
6897,690,8,Cannonbecco
6898,690,9,Beak Blast
6899,690,11,くちばしキャノン
6900,690,12,鸟嘴加农炮
6901,691,1,スケイルノイズ
6902,691,3,스케일노이즈
6903,691,4,鱗片噪音
6904,691,5,Vibrécaille
6905,691,6,Schuppenrasseln
6906,691,7,Fragor Escamas
6907,691,8,Clamorsquame
6908,691,9,Clanging Scales
6909,691,11,スケイルノイズ
6910,691,12,鳞片噪音
6911,692,1,ドラゴンハンマー
6912,692,3,드래곤해머
6913,692,4,龍錘
6914,692,5,Draco-Marteau
6915,692,6,Drachenhammer
6916,692,7,Martillo Dragón
6917,692,8,Marteldrago
6918,692,9,Dragon Hammer
6919,692,11,ドラゴンハンマー
6920,692,12,龙锤
6921,693,1,ぶんまわす
6922,693,3,세차게휘두르기
6923,693,4,狂舞揮打
6924,693,5,Centrifugifle
6925,693,6,Wirbler
6926,693,7,Giro Vil
6927,693,8,Vorticolpo
6928,693,9,Brutal Swing
6929,693,11,ぶんまわす
6930,693,12,狂舞挥打
6931,694,1,オーロラベール
6932,694,3,오로라베일
6933,694,4,極光幕
6934,694,5,Voile Aurore
6935,694,6,Auroraschleier
6936,694,7,Velo Aurora
6937,694,8,Velaurora
6938,694,9,Aurora Veil
6939,694,11,オーロラベール
6940,694,12,极光幕
6941,695,1,シャドーアローズストライク
6942,695,3,섀도애로우즈스트라이크
6943,695,4,遮天蔽日暗影箭
6944,695,5,Fureur des Plumes Spectrales
6945,695,6,Schatten-Pfeilregen
6946,695,7,Aluvión de Flechas Sombrías
6947,695,8,Dardoassalto Spettrale
6948,695,9,Sinister Arrow Raid
6949,695,11,シャドーアローズストライク
6950,695,12,遮天蔽日暗影箭
6951,696,1,ハイパーダーククラッシャー
6952,696,3,하이퍼다크크러셔
6953,696,4,極惡飛躍粉碎擊
6954,696,5,Dark Body Press
6955,696,6,Hyper Dark Crusher
6956,696,7,Hiperplancha Oscura
6957,696,8,Iperschianto delle Tenebre
6958,696,9,Malicious Moonsault
6959,696,11,ハイパーダーククラッシャー
6960,696,12,极恶飞跃粉碎击
6961,697,1,わだつみのシンフォニア
6962,697,3,바다의심포니
6963,697,4,海神莊嚴交響樂
6964,697,5,Symphonie des Ondines
6965,697,6,Grandiose Meeressymphonie
6966,697,7,Sinfonía de la Diva Marina
6967,697,8,Sinfonia del Mare
6968,697,9,Oceanic Operetta
6969,697,11,わだつみのシンフォニア
6970,697,12,海神庄严交响乐
6971,698,1,ガーディアン・デ・アローラ
6972,698,3,알로라의수호자
6973,698,4,巨人衛士・阿羅拉
6974,698,5,Colère du Gardien d’Alola
6975,698,6,Alolas Wächter
6976,698,7,Cólera del Guardián
6977,698,8,Collera del Guardiano
6978,698,9,Guardian of Alola
6979,698,11,ガーディアン・デ・アローラ
6980,698,12,巨人卫士・阿罗拉
6981,699,1,しちせいだっこんたい
6982,699,3,칠성탈혼퇴
6983,699,4,七星奪魂腿
6984,699,5,Fauche-Âme des Sept Étoiles
6985,699,6,Sternbild des Seelenraubes
6986,699,7,Constelación Robaalmas
6987,699,8,Colpo Eptastellare Rubanima
6988,699,9,Soul-Stealing 7-Star Strike
6989,699,11,しちせいだっこんたい
6990,699,12,七星夺魂腿
6991,700,1,ライトニングサーフライド
6992,700,3,라이트닝서프라이드
6993,700,4,駕雷馭電戲衝浪
6994,700,5,Électro-Surf Survolté
6995,700,6,Blitz-Wellenritt
6996,700,7,Surfeo Galvánico
6997,700,8,Elettrosurf Folgorante
6998,700,9,Stoked Sparksurfer
6999,700,11,ライトニングサーフライド
7000,700,12,驾雷驭电戏冲浪
7001,701,1,ほんきをだす　こうげき
7002,701,3,진심의공격
7003,701,4,認真起來大爆擊
7004,701,5,Gare au Ronflex
7005,701,6,Schluss mit lustig
7006,701,7,Arrojo Intempestivo
7007,701,8,Adesso Faccio sul Serio
7008,701,9,Pulverizing Pancake
7009,701,11,ほんきをだす　こうげき
7010,701,12,认真起来大爆击
7011,702,1,ナインエボルブースト
7012,702,3,나인이볼부스트
7013,702,4,九彩昇華齊聚頂
7014,702,5,Neuf pour Un
7015,702,6,Macht der Neun
7016,702,7,Novena Potencia
7017,702,8,Potenziamento Eevolutivo
7018,702,9,Extreme Evoboost
7019,702,11,ナインエボルブースト
7020,702,12,九彩升华齐聚顶
7021,703,1,オリジンズスーパーノヴァ
7022,703,3,오리진즈슈퍼노바
7023,703,4,起源超新星大爆炸
7024,703,5,Supernova Originelle
7025,703,6,Supernova des Ursprungs
7026,703,7,Supernova Original
7027,703,8,Supernova delle Origini
7028,703,9,Genesis Supernova
7029,703,11,オリジンズスーパーノヴァ
7030,703,12,起源超新星大爆炸
7031,704,1,トラップシェル
7032,704,3,트랩셸
7033,704,4,陷阱甲殼
7034,704,5,Carapiège
7035,704,6,Panzerfalle
7036,704,7,Coraza Trampa
7037,704,8,Gusciotrappola
7038,704,9,Shell Trap
7039,704,11,トラップシェル
7040,704,12,陷阱甲壳
7041,705,1,フルールカノン
7042,705,3,플뢰르캐논
7043,705,4,花朵加農炮
7044,705,5,Canon Floral
7045,705,6,Kanonenbouquet
7046,705,7,Cañón Floral
7047,705,8,Cannonfiore
7048,705,9,Fleur Cannon
7049,705,11,フルールカノン
7050,705,12,花朵加农炮
7051,706,1,サイコファング
7052,706,3,사이코팽
7053,706,4,精神之牙
7054,706,5,Psycho-Croc
7055,706,6,Psychobeißer
7056,706,7,Psicocolmillo
7057,706,8,Psicozanna
7058,706,9,Psychic Fangs
7059,706,11,サイコファング
7060,706,12,精神之牙
7061,707,1,じだんだ
7062,707,3,분함의발구르기
7063,707,4,跺腳
7064,707,5,Trépignement
7065,707,6,Fruststampfer
7066,707,7,Pataleta
7067,707,8,Battipiedi
7068,707,9,Stomping Tantrum
7069,707,11,じだんだ
7070,707,12,跺脚
7071,708,1,シャドーボーン
7072,708,3,섀도본
7073,708,4,暗影之骨
7074,708,5,Os Ombre
7075,708,6,Schattenknochen
7076,708,7,Hueso Sombrío
7077,708,8,Ossotetro
7078,708,9,Shadow Bone
7079,708,11,シャドーボーン
7080,708,12,暗影之骨
7081,709,1,アクセルロック
7082,709,3,액셀록
7083,709,4,衝岩
7084,709,5,Vif Roc
7085,709,6,Turbofelsen
7086,709,7,Roca Veloz
7087,709,8,Rocciarapida
7088,709,9,Accelerock
7089,709,11,アクセルロック
7090,709,12,冲岩
7091,710,1,アクアブレイク
7092,710,3,아쿠아브레이크
7093,710,4,水流裂破
7094,710,5,Aqua-Brèche
7095,710,6,Aquadurchstoß
7096,710,7,Hidroariete
7097,710,8,Idrobreccia
7098,710,9,Liquidation
7099,710,11,アクアブレイク
7100,710,12,水流裂破
7101,711,1,プリズムレーザー
7102,711,3,프리즘레이저
7103,711,4,稜鏡鐳射
7104,711,5,Laser Prisme
7105,711,6,Prisma-Laser
7106,711,7,Láser Prisma
7107,711,8,Prismalaser
7108,711,9,Prismatic Laser
7109,711,11,プリズムレーザー
7110,711,12,棱镜镭射
7111,712,1,シャドースチール
7112,712,3,섀도스틸
7113,712,4,暗影偷盜
7114,712,5,Clepto-Mânes
7115,712,6,Diebesschatten
7116,712,7,Robasombra
7117,712,8,Ombrafurto
7118,712,9,Spectral Thief
7119,712,11,シャドースチール
7120,712,12,暗影偷盗
7121,713,1,メテオドライブ
7122,713,3,메테오드라이브
7123,713,4,流星閃衝
7124,713,5,Choc Météore
7125,713,6,Stahlgestirn
7126,713,7,Meteoimpacto
7127,713,8,Astrocarica
7128,713,9,Sunsteel Strike
7129,713,11,メテオドライブ
7130,713,12,流星闪冲
7131,714,1,シャドーレイ
7132,714,3,섀도레이
7133,714,4,暗影之光
7134,714,5,Rayon Spectral
7135,714,6,Schattenstrahl
7136,714,7,Rayo Umbrío
7137,714,8,Raggio d’Ombra
7138,714,9,Moongeist Beam
7139,714,11,シャドーレイ
7140,714,12,暗影之光
7141,715,1,なみだめ
7142,715,3,눈물그렁그렁
7143,715,4,淚眼汪汪
7144,715,5,Larme à l’Œil
7145,715,6,Tränendrüse
7146,715,7,Ojos Llorosos
7147,715,8,Occhionilucidi
7148,715,9,Tearful Look
7149,715,11,なみだめ
7150,715,12,泪眼汪汪
7151,716,1,びりびりちくちく
7152,716,3,찌리리따끔따끔
7153,716,4,麻麻刺刺
7154,716,5,Électrikipik
7155,716,6,Elektropikser
7156,716,7,Electropunzada
7157,716,8,Elettropizzico
7158,716,9,Zing Zap
7159,716,11,びりびりちくちく
7160,716,12,麻麻刺刺
7161,717,1,しぜんのいかり
7162,717,3,자연의분노
7163,717,4,自然之怒
7164,717,5,Ire de la Nature
7165,717,6,Naturzorn
7166,717,7,Furia Natural
7167,717,8,Ira della Natura
7168,717,9,Nature’s Madness
7169,717,11,しぜんのいかり
7170,717,12,自然之怒
7171,718,1,マルチアタック
7172,718,3,멀티어택
7173,718,4,多屬性攻擊
7174,718,5,Coup Varia-Type
7175,718,6,Multi-Angriff
7176,718,7,Multiataque
7177,718,8,Multiattacco
7178,718,9,Multi-Attack
7179,718,11,マルチアタック
7180,718,12,多属性攻击
7181,719,1,１０００まんボルト
7182,719,3,1000만볼트
7183,719,4,千萬伏特
7184,719,5,Giga-Tonnerre
7185,719,6,Tausendfacher Donnerblitz
7186,719,7,Gigarrayo Fulminante
7187,719,8,Iperfulmine
7188,719,9,"10,000,000 Volt Thunderbolt"
7189,719,11,１０００まんボルト
7190,719,12,千万伏特
7191,720,1,ビックリヘッド
7192,720,3,깜짝헤드
7193,720,4,驚爆大頭
7194,720,5,Caboche-Kaboum
7195,720,6,Knallkopf
7196,720,7,Cabeza Sorpresa
7197,720,8,Sbalorditesta
7198,720,9,Mind Blown
7199,720,11,ビックリヘッド
7200,720,12,惊爆大头
7201,721,1,プラズマフィスト
7202,721,3,플라스마피스트
7203,721,4,等離子閃電拳
7204,721,5,Plasma Punch
7205,721,6,Plasmafäuste
7206,721,7,Puños Plasma
7207,721,8,Pugni Plasma
7208,721,9,Plasma Fists
7209,721,11,プラズマフィスト
7210,721,12,等离子闪电拳
7211,722,1,フォトンゲイザー
7212,722,3,포톤가이저
7213,722,4,光子噴湧
7214,722,5,Photo-Geyser
7215,722,6,Photonen-Geysir
7216,722,7,Géiser Fotónico
7217,722,8,Geyser Fotonico
7218,722,9,Photon Geyser
7219,722,11,フォトンゲイザー
7220,722,12,光子喷涌
7221,723,1,てんこがすめつぼうのひかり
7222,723,3,하늘을태우는멸망의빛
7223,723,4,焚天滅世熾光爆
7224,723,5,Apocalypsis Luminis
7225,723,6,Licht des Erlöschens
7226,723,7,Fotodestrucción Apocalíptica
7227,723,8,Fotodistruzione Apocalittica
7228,723,9,Light That Burns the Sky
7229,723,11,てんこがすめつぼうのひかり
7230,723,12,焚天灭世炽光爆
7231,724,1,サンシャインスマッシャー
7232,724,3,선샤인스매셔
7233,724,4,日光迴旋下蒼穹
7234,724,5,Hélio-Choc Dévastateur
7235,724,6,Schmetternde Sonnenwalze
7236,724,7,Embestida Solar
7237,724,8,Supercollisione Solare
7238,724,9,Searing Sunraze Smash
7239,724,11,サンシャインスマッシャー
7240,724,12,日光回旋下苍穹
7241,725,1,ムーンライトブラスター
7242,725,3,문라이트블래스터
7243,725,4,月華飛濺落靈霄
7244,725,5,Rayons Séléno-Explosifs
7245,725,6,Geballter Mondlaser
7246,725,7,Deflagración Lunar
7247,725,8,Deflagrazione Lunare
7248,725,9,Menacing Moonraze Maelstrom
7249,725,11,ムーンライトブラスター
7250,725,12,月华飞溅落灵霄
7251,726,1,ぽかぼかフレンドタイム
7252,726,3,투닥투닥프렌드타임
7253,726,4,親密無間大亂揍
7254,726,5,Patati-Patattrape
7255,726,6,Herzliche Knuddelkloppe
7256,726,7,Somanta Amistosa
7257,726,8,Dolcesacco di Botte
7258,726,9,Let’s Snuggle Forever
7259,726,11,ぽかぼかフレンドタイム
7260,726,12,亲密无间大乱揍
7261,727,1,ラジアルエッジストーム
7262,727,3,레이디얼에지스톰
7263,727,4,狼嘯石牙颶風暴
7264,727,5,Hurlement des Roches-Lames
7265,727,6,Fataler Steinregen
7266,727,7,Tempestad Rocosa
7267,727,8,Litotempesta Radiale
7268,727,9,Splintered Stormshards
7269,727,11,ラジアルエッジストーム
7270,727,12,狼啸石牙飓风暴
7271,728,1,ブレイジングソウルビート
7272,728,3,브레이징소울비트
7273,728,4,熾魂熱舞烈音爆
7274,728,5,Dracacophonie Flamboyante
7275,728,6,Rasselnder Seelentanz
7276,728,7,Estruendo Implacable
7277,728,8,Dracofonia Divampante
7278,728,9,Clangorous Soulblaze
7279,728,11,ブレイジングソウルビート
7280,728,12,炽魂热舞烈音爆
7281,729,1,ばちばちアクセル
7282,729,3,파찌파찌액셀
7283,729,4,電電加速
7284,729,5,Pika-Sprint
7285,729,6,Britzelturbo
7286,729,7,Pikaturbo
7287,729,8,Sprintaboom
7288,729,9,Zippy Zap
7289,729,11,ばちばちアクセル
7290,729,12,电电加速
7291,730,1,ざぶざぶサーフ
7292,730,3,참방참방서핑
7293,730,4,滔滔衝浪
7294,730,5,Pika-Splash
7295,730,6,Plätschersurfer
7296,730,7,Salpikasurf
7297,730,8,Surfasplash
7298,730,9,Splishy Splash
7299,730,11,ざぶざぶサーフ
7300,730,12,滔滔冲浪
7301,731,1,ふわふわフォール
7302,731,3,둥실둥실폴
7303,731,4,飄飄墜落
7304,731,5,Pika-Piqué
7305,731,6,Schwebesturz
7306,731,7,Pikapicado
7307,731,8,Piombaflap
7308,731,9,Floaty Fall
7309,731,11,ふわふわフォール
7310,731,12,飘飘坠落
7311,732,1,ピカピカサンダー
7312,732,3,피카피카썬더
7313,732,4,閃閃雷光
7314,732,5,Pika-Fracas
7315,732,6,Pika-Flash
7316,732,7,Pikatormenta
7317,732,8,Pikasaetta
7318,732,9,Pika Papow
7319,732,11,ピカピカサンダー
7320,732,12,闪闪雷光
7321,733,1,いきいきバブル
7322,733,3,생생버블
7323,733,4,活活氣泡
7324,733,5,Évo-Thalasso
7325,733,6,Blubbsauger
7326,733,7,Vapodrenaje
7327,733,8,Bollaslurp
7328,733,9,Bouncy Bubble
7329,733,11,いきいきバブル
7330,733,12,活活气泡
7331,734,1,びりびりエレキ
7332,734,3,찌릿찌릿일렉
7333,734,4,麻麻電擊
7334,734,5,Évo-Dynamo
7335,734,6,Knisterladung
7336,734,7,Joltioparálisis
7337,734,8,Elettrozap
7338,734,9,Buzzy Buzz
7339,734,11,びりびりエレキ
7340,734,12,麻麻电击
7341,735,1,めらめらバーン
7342,735,3,이글이글번
7343,735,4,熊熊火爆
7344,735,5,Évo-Flambo
7345,735,6,Flackerbrand
7346,735,7,Flarembestida
7347,735,8,Fiammabam
7348,735,9,Sizzly Slide
7349,735,11,めらめらバーン
7350,735,12,熊熊火爆
7351,736,1,どばどばオーラ
7352,736,3,콸콸오라
7353,736,4,嘩嘩氣場
7354,736,5,Évo-Psycho
7355,736,6,Pulsieraura
7356,736,7,Espeaura
7357,736,8,Auraswoosh
7358,736,9,Glitzy Glow
7359,736,11,どばどばオーラ
7360,736,12,哗哗气场
7361,737,1,わるわるゾーン
7362,737,3,아그아그존
7363,737,4,壞壞領域
7364,737,5,Évo-Ténébro
7365,737,6,Quälzone
7366,737,7,Umbreozona
7367,737,8,Zona Buiabuia
7368,737,9,Baddy Bad
7369,737,11,わるわるゾーン
7370,737,12,坏坏领域
7371,738,1,すくすくボンバー
7372,738,3,쑥쑥봄버
7373,738,4,茁茁轟炸
7374,738,5,Évo-Écolo
7375,738,6,Sprießbomben
7376,738,7,Leafitobombas
7377,738,8,Bombafrush
7378,738,9,Sappy Seed
7379,738,11,すくすくボンバー
7380,738,12,茁茁轰炸
7381,739,1,こちこちフロスト
7382,739,3,꽁꽁프로스트
7383,739,4,冰冰霜凍
7384,739,5,Évo-Congélo
7385,739,6,Klirrfrost
7386,739,7,Glaceoprisma
7387,739,8,Scricchiagelo
7388,739,9,Freezy Frost
7389,739,11,こちこちフロスト
7390,739,12,冰冰霜冻
7391,740,1,きらきらストーム
7392,740,3,반짝반짝스톰
7393,740,4,亮亮風暴
7394,740,5,Évo-Fabulo
7395,740,6,Glitzersturm
7396,740,7,Sylveotornado
7397,740,8,Sbrilluccibufera
7398,740,9,Sparkly Swirl
7399,740,11,きらきらストーム
7400,740,12,亮亮风暴
7401,741,1,ブイブイブレイク
