Id,AbilityId,VersionGroupId,LocalLanguageId,FlavorText
10355,166,17,12,"我方的草属性宝可梦
能力不会降低，
也不会变为异常状态。"
10356,166,18,1,"みかたの　くさポケモンは
のうりょくが　さがらず
じょうたい　いじょうにも　ならない。"
10357,166,18,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않고
상태 이상도 되지 않는다."
10358,166,18,4,"我方的草屬性寶可夢
能力不會降低。
也不會陷入異常狀態。"
10359,166,18,5,"Empêche les alliés de type Plante de subir
des baisses de stats et des altérations de statut."
10360,166,18,6,"Schützt Mitstreiter vom Typ Pflanze vor dem Senken
ihrer Statuswerte sowie vor Statusproblemen."
10361,166,18,7,"Evita que los Pokémon de tipo Planta aliados
sufran problemas de estado o que bajen sus
características."
10362,166,18,8,"Evita il calo delle statistiche degli alleati di tipo Erba
e li protegge dai problemi di stato."
10363,166,18,9,"Ally Grass-type Pokémon are protected from
status conditions and the lowering of their stats."
10364,166,18,11,"味方の　草ポケモンは
能力が　下がらず
状態異常にも　ならない。"
10365,166,18,12,"我方的草属性宝可梦
能力不会降低，
也不会变为异常状态。"
10366,166,19,1,"みかたの　くさポケモンは
のうりょくが　さがらず
じょうたい　いじょうにも　ならない。"
10367,166,19,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않고
상태 이상도 되지 않는다."
10368,166,19,4,"我方的草屬性寶可夢
能力不會降低。
也不會陷入異常狀態。"
10369,166,19,5,"Empêche les alliés de type Plante de subir
des baisses de stats et des altérations de statut."
10370,166,19,6,"Schützt Mitstreiter vom Typ Pflanze vor dem Senken
ihrer Statuswerte sowie vor Statusproblemen."
10371,166,19,7,"Evita que los Pokémon de tipo Planta aliados
sufran problemas de estado o que bajen sus
características."
10372,166,19,8,"Evita il calo delle statistiche degli alleati di tipo Erba
e li protegge dai problemi di stato."
10373,166,19,9,"Ally Grass-type Pokémon are protected from
status conditions and the lowering of their stats."
10374,166,19,11,"味方の　草ポケモンは
能力が　下がらず
状態異常にも　ならない。"
10375,166,19,12,"我方的草属性宝可梦
能力不会降低，
也不会变为异常状态。"
10376,166,20,1,"みかたの　くさポケモンは
のうりょくが　さがらず
じょうたい　いじょうにも　ならない。"
10377,166,20,3,"같은 편의 풀타입 포켓몬은
능력이 떨어지지 않고
상태 이상도 되지 않는다."
10378,166,20,4,"我方的草屬性寶可夢
能力不會降低。
也不會陷入異常狀態。"
10379,166,20,5,"Empêche les alliés de type Plante de subir des baisses
de stats et des altérations de statut."
10380,166,20,6,"Schützt Mitstreiter vom Typ Pflanze vor dem Senken
ihrer Statuswerte sowie vor Statusproblemen."
10381,166,20,7,"Evita que los Pokémon de tipo Planta aliados sufran
problemas de estado o que les bajen sus características."
10382,166,20,8,"Rende gli alleati di tipo Erba immuni alla diminuzione
delle statistiche e ai problemi di stato."
10383,166,20,9,"Ally Grass-type Pokémon are protected from
status conditions and the lowering of their stats."
10384,166,20,11,"味方の　草ポケモンは
能力が　下がらず
状態異常にも　ならない。"
10385,166,20,12,"我方的草属性宝可梦
能力不会降低，
也不会变为异常状态。"
10386,167,15,1,"きのみを　たべると
ＨＰも　かいふくする。"
10387,167,15,3,"나무열매를 먹으면
HP도 회복한다."
10388,167,15,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
10389,167,15,6,"Heilt beim Konsum
von Beeren KP."
10390,167,15,7,Recupera PS al comer bayas.
10391,167,15,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
10392,167,15,9,"Restores HP as well when
the Pokémon eats a Berry."
10393,167,15,11,"きのみを　食べると
ＨＰも　回復する。"
10394,167,16,1,"きの を　たべると
ＨＰも　かいふくする。"
10395,167,16,3,"나무열매를 먹으면
HP도 회복한다."
10396,167,16,5,"Rend des PV lorsque le Pokémon
consomme une Baie."
10397,167,16,6,"Heilt beim Konsum
von Beeren KP."
10398,167,16,7,Recupera PS al comer bayas.
10399,167,16,8,"Fa recuperare PS quando
il Pokémon mangia una bacca."
10400,167,16,9,"Restores HP as well when
the Pokémon eats a Berry."
10401,167,16,11,"きの を　食べると
ＨＰも　回復する。"
10402,167,17,1,"どんな　きのみでも
たべると　ＨＰも　かいふくする。"
10403,167,17,3,"어떤 나무열매라도
먹으면 HP도 회복한다."
10404,167,17,4,"無論是哪種樹果，
吃下去後ＨＰ都會回復。"
10405,167,17,5,"Restaure des PV lorsque le Pokémon consomme
une Baie, quelle qu’elle soit."
10406,167,17,6,"Regeneriert beim Konsum von Beeren ungeachtet
der Beerensorte KP."
10407,167,17,7,Recupera PS al comer cualquier baya.
10408,167,17,8,"Fa recuperare PS quando il Pokémon mangia
una bacca."
10409,167,17,9,Restores HP as well when the Pokémon eats a Berry.
10410,167,17,11,"どんな　きのみでも
食べると　ＨＰも　回復する。"
10411,167,17,12,"无论是哪种树果，
食用后，ＨＰ都会回复。"
10412,167,18,1,"どんな　きのみでも
たべると　ＨＰも　かいふくする。"
10413,167,18,3,"어떤 나무열매라도
먹으면 HP도 회복한다."
10414,167,18,4,"無論是哪種樹果，
吃下去後ＨＰ都會回復。"
10415,167,18,5,"Restaure des PV lorsque le Pokémon consomme
une Baie, quelle qu’elle soit."
10416,167,18,6,"Regeneriert beim Konsum von Beeren ungeachtet
der Beerensorte KP."
10417,167,18,7,Recupera PS al comer cualquier baya.
10418,167,18,8,"Fa recuperare PS quando il Pokémon mangia
una bacca."
10419,167,18,9,Restores HP as well when the Pokémon eats a Berry.
10420,167,18,11,"どんな　きのみでも
食べると　ＨＰも　回復する。"
10421,167,18,12,"无论是哪种树果，
食用后，ＨＰ都会回复。"
10422,167,19,1,"どんな　きのみでも
たべると　ＨＰも　かいふくする。"
10423,167,19,3,"어떤 나무열매라도
먹으면 HP도 회복한다."
10424,167,19,4,"無論是哪種樹果，
吃下去後HP都會回復。"
10425,167,19,5,"Restaure des PV lorsque le Pokémon consomme
une Baie, quelle qu’elle soit."
10426,167,19,6,"Regeneriert beim Konsum von Beeren ungeachtet
der Beerensorte KP."
10427,167,19,7,Recupera PS al comer cualquier baya.
10428,167,19,8,"Fa recuperare PS quando il Pokémon mangia
una bacca."
10429,167,19,9,Restores HP as well when the Pokémon eats a Berry.
10430,167,19,11,"どんな　きのみでも
食べると　ＨＰも　回復する。"
10431,167,19,12,"无论是哪种树果，
食用后，HP都会回复。"
10432,167,20,1,"どんな　きのみでも
たべると　ＨＰも　かいふくする。"
10433,167,20,3,"어떤 나무열매라도
먹으면 HP도 회복한다."
10434,167,20,4,"無論是哪種樹果，
吃下去後ＨＰ都會回復。"
10435,167,20,5,"Restaure des PV lorsque le Pokémon consomme
une Baie, quelle qu’elle soit."
10436,167,20,6,"Regeneriert beim Konsum von Beeren ungeachtet
der Beerensorte KP."
10437,167,20,7,Recupera PS al comer cualquier baya.
10438,167,20,8,"Quando il Pokémon mangia una bacca, recupera anche
dei PS."
10439,167,20,9,Restores HP as well when the Pokémon eats a Berry.
10440,167,20,11,"どんな　きのみでも
食べると　ＨＰも　回復する。"
10441,167,20,12,"无论是哪种树果，
食用后，ＨＰ都会回复。"
10442,168,15,1,"だした　わざと　おなじ
タイプに　へんかする。"
10443,168,15,3,"사용한 기술과 같은
타입으로 변화한다."
10444,168,15,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
10445,168,15,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
10446,168,15,7,"Cambia su tipo al del movimiento
que acaba de usar."
10447,168,15,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
10448,168,15,9,"Changes the Pokémon’s type to
the type of the move it’s using."
10449,168,15,11,"だした　技と　同じ
タイプに　変化する。"
10450,168,16,1,"だした　わざと　おなじ
タイプに　へんかする。"
10451,168,16,3,"사용한 기술과 같은
타입으로 변화한다."
10452,168,16,5,"Le Pokémon prend le type de sa
dernière capacité lancée."
10453,168,16,6,"Das Pokémon nimmt bei Einsatz
einer Attacke deren Typ an."
10454,168,16,7,"Cambia su tipo al del movimiento
que acaba de usar."
10455,168,16,8,"Cambia il tipo del Pokémon in
quello della mossa usata."
10456,168,16,9,"Changes the Pokémon’s type to
the type of the move it’s using."
10457,168,16,11,"だした　技と　同じ
タイプに　変化する。"
10458,168,17,1,"じぶんが　だす　わざと
おなじ　タイプに　へんかする。"
10459,168,17,3,"자신이 사용한 기술과
같은 타입으로 변화한다."
10460,168,17,4,"變為與自己使出的招式
相同的屬性。"
10461,168,17,5,Le Pokémon prend le type de la capacité qu’il utilise.
10462,168,17,6,"Das Pokémon nimmt bei Einsatz einer Attacke deren
Typ an."
10463,168,17,7,Cambia su tipo al del movimiento que va a usar.
10464,168,17,8,"Cambia il tipo del Pokémon in quello della mossa
che usa."
10465,168,17,9,"Changes the Pokémon’s type to the type of the
move it’s about to use."
10466,168,17,11,"自分が　出す　技と
同じ　タイプに　変化する。"
10467,168,17,12,"变为与自己使出的招式
相同的属性。"
10468,168,18,1,"じぶんが　だす　わざと
おなじ　タイプに　へんかする。"
10469,168,18,3,"자신이 사용한 기술과
같은 타입으로 변화한다."
10470,168,18,4,"變為與自己使出的招式
相同的屬性。"
10471,168,18,5,Le Pokémon prend le type de la capacité qu’il utilise.
10472,168,18,6,"Das Pokémon nimmt bei Einsatz einer Attacke deren
Typ an."
10473,168,18,7,Cambia su tipo al del movimiento que va a usar.
10474,168,18,8,"Cambia il tipo del Pokémon in quello della mossa
che usa."
10475,168,18,9,"Changes the Pokémon’s type to the type of the
move it’s about to use."
10476,168,18,11,"自分が　出す　技と
同じ　タイプに　変化する。"
10477,168,18,12,"变为与自己使出的招式
相同的属性。"
10478,168,19,1,"じぶんが　だす　わざと
おなじ　タイプに　へんかする。"
10479,168,19,3,"자신이 사용한 기술과
같은 타입으로 변화한다."
10480,168,19,4,"變為與自己使出的招式
相同的屬性。"
10481,168,19,5,Le Pokémon prend le type de la capacité qu’il utilise.
10482,168,19,6,"Das Pokémon nimmt bei Einsatz einer Attacke deren
Typ an."
10483,168,19,7,Cambia su tipo al del movimiento que va a usar.
10484,168,19,8,"Cambia il tipo del Pokémon in quello della mossa
che usa."
10485,168,19,9,"Changes the Pokémon’s type to the type of the
move it’s about to use."
10486,168,19,11,"自分が　出す　技と
同じ　タイプに　変化する。"
10487,168,19,12,"变为与自己使出的招式
相同的属性。"
10488,168,20,1,"じぶんが　だす　わざと
おなじ　タイプに　へんかする。"
10489,168,20,3,"자신이 사용한 기술과
같은 타입으로 변화한다."
10490,168,20,4,"變為與自己使出的招式
相同的屬性。"
10491,168,20,5,Le Pokémon prend le type de la capacité qu’il utilise.
10492,168,20,6,"Das Pokémon nimmt bei Einsatz einer Attacke deren
Typ an."
10493,168,20,7,Cambia su tipo al del movimiento que va a usar.
10494,168,20,8,"Cambia il tipo del Pokémon in quello della mossa
che usa."
10495,168,20,9,"Changes the Pokémon’s type to the type of the
move it’s about to use."
10496,168,20,11,"自分が　出す　技と
同じ　タイプに　変化する。"
10497,168,20,12,"变为与自己使出的招式
相同的属性。"
10498,169,15,1,"ぶつりわざの　ダメージが
はんぶんになる。"
10499,169,15,3,"물리 기술의 데미지가
절반이 된다."
10500,169,15,5,"Divise les dégâts des attaques
physiques par deux."
10501,169,15,6,"Halbiert den Schaden durch
physische Attacken."
10502,169,15,7,"Reduce a la mitad el daño
recibido por ataques físicos."
10503,169,15,8,"Dimezza il danno degli attacchi
fisici subiti."
10504,169,15,9,"Halves damage from
physical moves."
10505,169,15,11,"物理技の　ダメージが
半分になる。"
10506,169,16,1,"ぶつりわざの　ダメージが
はんぶんになる。"
10507,169,16,3,"물리 기술의 데미지가
절반이 된다."
10508,169,16,5,"Divise les dégâts des attaques
physiques par deux."
10509,169,16,6,"Halbiert den Schaden durch
physische Attacken."
10510,169,16,7,"Reduce a la mitad el daño
recibido por ataques físicos."
10511,169,16,8,"Dimezza il danno degli attacchi
fisici subiti."
10512,169,16,9,"Halves damage from
physical moves."
10513,169,16,11,"物理技の　ダメージが
半分になる。"
10514,169,17,1,"あいてから　うける　ぶつりわざの
ダメージが　はんぶんに　なる。"
10515,169,17,3,"상대로부터 받는 물리 기술의
데미지가 절반이 된다."
10516,169,17,4,"對手的物理招式造成的
傷害會減半。"
10517,169,17,5,"Divise par deux les dégâts des capacités physiques
subies par le Pokémon."
10518,169,17,6,"Halbiert den Schaden, den das Pokémon durch
physische Attacken erleidet."
10519,169,17,7,"Reduce a la mitad el daño recibido por ataques
físicos del rival."
10520,169,17,8,Dimezza il danno subito dagli attacchi fisici.
10521,169,17,9,Halves the damage from physical moves.
10522,169,17,11,"相手から　受ける　物理技の
ダメージが　半分に　なる。"
10523,169,17,12,"对手给予的物理招式的
伤害会减半。"
10524,169,18,1,"あいてから　うける　ぶつりわざの
ダメージが　はんぶんに　なる。"
10525,169,18,3,"상대로부터 받는 물리 기술의
데미지가 절반이 된다."
10526,169,18,4,"對手的物理招式造成的
傷害會減半。"
10527,169,18,5,"Divise par deux les dégâts des capacités physiques
subies par le Pokémon."
10528,169,18,6,"Halbiert den Schaden, den das Pokémon durch
physische Attacken erleidet."
10529,169,18,7,"Reduce a la mitad el daño recibido por ataques
físicos del rival."
10530,169,18,8,Dimezza il danno subito dagli attacchi fisici.
10531,169,18,9,Halves the damage from physical moves.
10532,169,18,11,"相手から　受ける　物理技の
ダメージが　半分に　なる。"
10533,169,18,12,"对手给予的物理招式的
伤害会减半。"
10534,169,19,1,"あいてから　うける　ぶつりわざの
ダメージが　はんぶんに　なる。"
10535,169,19,3,"상대로부터 받는 물리 기술의
데미지가 절반이 된다."
10536,169,19,4,"對手的物理招式造成的
傷害會減半。"
10537,169,19,5,"Divise par deux les dégâts des capacités physiques
subies par le Pokémon."
10538,169,19,6,"Halbiert den Schaden, den das Pokémon durch
physische Attacken erleidet."
10539,169,19,7,"Reduce a la mitad el daño recibido por ataques
físicos del rival."
10540,169,19,8,Dimezza il danno subito dagli attacchi fisici.
10541,169,19,9,Halves the damage from physical moves.
10542,169,19,11,"相手から　受ける　物理技の
ダメージが　半分に　なる。"
10543,169,19,12,"对手给予的物理招式的
伤害会减半。"
10544,169,20,1,"あいてから　うける　ぶつりわざの
ダメージが　はんぶんに　なる。"
10545,169,20,3,"상대로부터 받는 물리 기술의
데미지가 절반이 된다."
10546,169,20,4,"對手的物理招式造成的
傷害會減半。"
10547,169,20,5,"Divise par deux les dégâts des capacités physiques
subies par le Pokémon."
10548,169,20,6,"Halbiert den Schaden, den das Pokémon durch
physische Attacken erleidet."
10549,169,20,7,"Reduce a la mitad el daño que recibe de ataques
físicos del rival."
10550,169,20,8,Dimezza il danno subito dalle mosse fisiche.
10551,169,20,9,Halves the damage from physical moves.
10552,169,20,11,"相手から　受ける　物理技の
ダメージが　半分に　なる。"
10553,169,20,12,"对手给予的物理招式的
伤害会减半。"
10554,170,15,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10555,170,15,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10556,170,15,5,"Les capacités volent aussi l’objet
tenu par la cible."
10557,170,15,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
10558,170,15,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
10559,170,15,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
10560,170,15,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
10561,170,15,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10562,170,16,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10563,170,16,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10564,170,16,5,"Les capacités volent aussi l’objet
tenu par la cible."
10565,170,16,6,"Stiehlt Items von Pokémon, die
durch Attacken getroffen wurden."
10566,170,16,7,"Roba el objeto del Pokémon al
que alcance con un movimiento."
10567,170,16,8,"Ruba lo strumento del Pokémon
su cui è stata usata una mossa."
10568,170,16,9,"The Pokémon steals the held item
of a Pokémon it hits with a move."
10569,170,16,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10570,170,17,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10571,170,17,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10572,170,17,4,"奪走被自己招式
擊中的對手的道具。"
10573,170,17,5,Les capacités volent aussi l’objet tenu par la cible.
10574,170,17,6,"Trifft das Pokémon ein Ziel mit einer Attacke, kann es
ihm dabei sein Item stehlen."
10575,170,17,7,"Roba el objeto del Pokémon al que alcance con un
movimiento."
10576,170,17,8,"Ruba lo strumento del Pokémon su cui è stata
usata una mossa."
10577,170,17,9,"The Pokémon steals the held item of a Pokémon it
hits with a move."
10578,170,17,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10579,170,17,12,"夺走被自己的招式
击中的对手的道具。"
10580,170,18,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10581,170,18,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10582,170,18,4,"奪走被自己招式
擊中的對手的道具。"
10583,170,18,5,Les capacités volent aussi l’objet tenu par la cible.
10584,170,18,6,"Trifft das Pokémon ein Ziel mit einer Attacke, kann es
ihm dabei sein Item stehlen."
10585,170,18,7,"Roba el objeto del Pokémon al que alcance con un
movimiento."
10586,170,18,8,"Ruba lo strumento del Pokémon su cui è stata
usata una mossa."
10587,170,18,9,"The Pokémon steals the held item of a Pokémon it
hits with a move."
10588,170,18,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10589,170,18,12,"夺走被自己的招式
击中的对手的道具。"
10590,170,19,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10591,170,19,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10592,170,19,4,"奪走被自己招式
擊中的對手的道具。"
10593,170,19,5,Les capacités volent aussi l’objet tenu par la cible.
10594,170,19,6,"Trifft das Pokémon ein Ziel mit einer Attacke, kann es
ihm dabei sein Item stehlen."
10595,170,19,7,"Roba el objeto del Pokémon al que alcance con un
movimiento."
10596,170,19,8,"Ruba lo strumento del Pokémon su cui è stata
usata una mossa."
10597,170,19,9,"The Pokémon steals the held item of a Pokémon it
hits with a move."
10598,170,19,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10599,170,19,12,"夺走被自己的招式
击中的对手的道具。"
10600,170,20,1,"わざを　あてた　あいての
どうぐを　うばってしまう。"
10601,170,20,3,"기술을 맞은 상대의
도구를 빼앗아 버린다."
10602,170,20,4,"奪走被自己招式
擊中的對手的道具。"
10603,170,20,5,Les capacités volent aussi l’objet tenu par la cible.
10604,170,20,6,"Trifft das Pokémon ein Ziel mit einer Attacke, kann es
ihm dabei sein Item stehlen."
10605,170,20,7,"Roba el objeto del Pokémon al que alcance con un
movimiento."
10606,170,20,8,"Quando chi la usa colpisce un Pokémon con una mossa,
gli ruba lo strumento."
10607,170,20,9,"The Pokémon steals the held item of a Pokémon it
hits with a move."
10608,170,20,11,"技を　当てた　相手の
道具を　奪ってしまう。"
10609,170,20,12,"夺走被自己的招式
击中的对手的道具。"
10610,171,15,1,"たまや　ばくだんに
あたらない。"
10611,171,15,3,"구슬이나 폭탄에
맞지 않는다."
10612,171,15,5,"Protège de certaines capacités
projetant des bombes, balles…"
10613,171,15,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
10614,171,15,7,"No le afectan las bombas ni
algunos proyectiles."
10615,171,15,8,"Protegge da alcune mosse
a base di proiettili e bombe."
10616,171,15,9,"Protects the Pokémon from
some ball and bomb moves."
10617,171,15,11,"たまや　ばくだんに
当たらない。"
10618,171,16,1,"たまや　ばくだんに
あたらない。"
10619,171,16,3,"구슬이나 폭탄에
맞지 않는다."
10620,171,16,5,"Protège de certaines capacités
projetant des bombes, balles…"
10621,171,16,6,"Schützt das Pokémon vor
geworfenen Bomben und Kugeln."
10622,171,16,7,"No le afectan las bombas ni
algunos proyectiles."
10623,171,16,8,"Protegge da alcune mosse
a base di proiettili e bombe."
10624,171,16,9,"Protects the Pokémon from
some ball and bomb moves."
10625,171,16,11,"たまや　ばくだんに
当たらない。"
10626,171,17,1,"あいての　たまや　ばくだんなどの
わざを　ふせぐことが　できる。"
10627,171,17,3,"상대 구슬이나 폭탄 등
기술을 막을 수 있다."
10628,171,17,4,"可防住對手的
球和彈類的招式。"
10629,171,17,5,"Protège de certaines capacités projetant
des bombes, balles..."
10630,171,17,6,"Kann das Pokémon vor geworfenen kugelförmigen
Objekten, wie zum Beispiel Bomben, schützen."
10631,171,17,7,No le afectan las bombas ni algunos proyectiles.
10632,171,17,8,"Protegge da alcune mosse a base di proiettili
e bombe."
10633,171,17,9,"Protects the Pokémon from some ball and
bomb moves."
10634,171,17,11,"相手の　弾や　爆弾などの
技を　防ぐことが　できる。"
10635,171,17,12,"可以防住对手的
球和弹类招式。"
10636,171,18,1,"あいての　たまや　ばくだんなどの
わざを　ふせぐことが　できる。"
10637,171,18,3,"상대 구슬이나 폭탄 등
기술을 막을 수 있다."
10638,171,18,4,"可防住對手的
球和彈類的招式。"
10639,171,18,5,"Protège de certaines capacités projetant
des bombes, balles..."
10640,171,18,6,"Kann das Pokémon vor geworfenen kugelförmigen
Objekten, wie zum Beispiel Bomben, schützen."
10641,171,18,7,No le afectan las bombas ni algunos proyectiles.
10642,171,18,8,"Protegge da alcune mosse a base di proiettili
e bombe."
10643,171,18,9,"Protects the Pokémon from some ball and
bomb moves."
10644,171,18,11,"相手の　弾や　爆弾などの
技を　防ぐことが　できる。"
10645,171,18,12,"可以防住对手的
球和弹类招式。"
10646,171,19,1,"あいての　たまや　ばくだんなどの
わざを　ふせぐことが　できる。"
10647,171,19,3,"상대 구슬이나 폭탄 등
기술을 막을 수 있다."
10648,171,19,4,"可防住對手的
球和彈類的招式。"
10649,171,19,5,"Protège de certaines capacités projetant
des bombes, balles..."
10650,171,19,6,"Kann das Pokémon vor geworfenen kugelförmigen
Objekten, wie zum Beispiel Bomben, schützen."
10651,171,19,7,No le afectan las bombas ni algunos proyectiles.
10652,171,19,8,"Protegge da alcune mosse a base di proiettili
e bombe."
10653,171,19,9,"Protects the Pokémon from some ball and
bomb moves."
10654,171,19,11,"相手の　弾や　爆弾などの
技を　防ぐことが　できる。"
10655,171,19,12,"可以防住对手的
球和弹类招式。"
10656,171,20,1,"あいての　たまや　ばくだんなどの
わざを　ふせぐことが　できる。"
10657,171,20,3,"상대 구슬이나 폭탄 등
기술을 막을 수 있다."
10658,171,20,4,"可防住對手的
球和彈類的招式。"
10659,171,20,5,"Protège de certaines capacités lançant des projectiles
comme des bombes et des balles."
10660,171,20,6,"Kann das Pokémon vor geworfenen kugelförmigen
Objekten, wie zum Beispiel Bomben, schützen."
10661,171,20,7,No le afectan las bombas ni algunos proyectiles.
10662,171,20,8,"Protegge da alcune mosse a base di proiettili
e bombe."
10663,171,20,9,"Protects the Pokémon from some ball and
bomb moves."
10664,171,20,11,"相手の　弾や　爆弾などの
技を　防ぐことが　できる。"
10665,171,20,12,"可以防住对手的
球和弹类招式。"
10666,172,15,1,"のうりょくが　さがると
とくこうが　あがる。"
10667,172,15,3,"능력이 떨어지면
특수공격이 올라간다."
10668,172,15,5,"Monte l’Attaque quand une stat
est baissée par l’adversaire."
10669,172,15,6,"Erhöht den Spezial-Angriff, wenn
ein Statuswert gesenkt wurde."
10670,172,15,7,"Aumenta su At. Esp. cuando
disminuyen otras características."
10671,172,15,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
10672,172,15,9,"Boosts the Sp. Atk stat when
a stat is lowered."
10673,172,15,11,"能力が　さがると
特攻が　あがる。"
10674,172,16,1,"のうりょくが　さがると
とくこうが　あがる。"
10675,172,16,3,"능력이 떨어지면
특수공격이 올라간다."
10676,172,16,5,"Monte l’Attaque quand
les stats baissent."
10677,172,16,6,"Erhöht den Spezial-Angriff, wenn
ein Statuswert gesenkt wurde."
10678,172,16,7,"Aumenta su At. Esp. cuando
disminuyen otras características."
10679,172,16,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
10680,172,16,9,"Boosts the Sp. Atk stat when
a stat is lowered."
10681,172,16,11,"能力が　さがると
特攻が　あがる。"
10682,172,17,1,"のうりょくを　さげられると
とくこうが　ぐーんと　あがる。"
10683,172,17,3,"능력이 떨어지면
특수공격이 크게 올라간다."
10684,172,17,4,"能力被降低時，
特攻會大幅提高。"
10685,172,17,5,"Augmente beaucoup l’Attaque Spéciale
du Pokémon quand ses stats baissent."
10686,172,17,6,"Erhöht den Spezial-Angriff stark, wenn ein
Statuswert gesenkt wurde."
10687,172,17,7,"Aumenta mucho su Ataque Especial cuando el rival
le baja cualquiera de sus características."
10688,172,17,8,"L’Attacco Speciale aumenta di molto quando le
statistiche diminuiscono a causa di un nemico."
10689,172,17,9,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
10690,172,17,11,"能力を　下げられると
特攻が　ぐーんと　上がる。"
10691,172,17,12,"如果能力被降低，
特攻就会大幅提高。"
10692,172,18,1,"のうりょくを　さげられると
とくこうが　ぐーんと　あがる。"
10693,172,18,3,"능력이 떨어지면
특수공격이 크게 올라간다."
10694,172,18,4,"能力被降低時，
特攻會大幅提高。"
10695,172,18,5,"Augmente beaucoup l’Attaque Spéciale
du Pokémon quand ses stats baissent."
10696,172,18,6,"Erhöht den Spezial-Angriff stark, wenn ein
Statuswert gesenkt wurde."
10697,172,18,7,"Aumenta mucho su Ataque Especial cuando el rival
le baja cualquiera de sus características."
10698,172,18,8,"L’Attacco Speciale aumenta di molto quando le
statistiche diminuiscono a causa di un nemico."
10699,172,18,9,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
10700,172,18,11,"能力を　下げられると
特攻が　ぐーんと　上がる。"
10701,172,18,12,"如果能力被降低，
特攻就会大幅提高。"
10702,172,19,1,"のうりょくを　さげられると
とくこうが　ぐーんと　あがる。"
10703,172,19,3,"능력이 떨어지면
특수공격이 크게 올라간다."
10704,172,19,4,"能力被降低時，
特攻會大幅提高。"
10705,172,19,5,"Augmente beaucoup l’Attaque Spéciale
du Pokémon quand ses stats baissent."
10706,172,19,6,"Erhöht den Spezial-Angriff stark, wenn ein
Statuswert gesenkt wurde."
10707,172,19,7,"Aumenta mucho su Ataque Especial cuando el rival
le baja cualquiera de sus características."
10708,172,19,8,"L’Attacco Speciale aumenta di molto quando le
statistiche diminuiscono a causa di un nemico."
10709,172,19,9,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
10710,172,19,11,"能力を　下げられると
特攻が　ぐーんと　上がる。"
10711,172,19,12,"如果能力被降低，
特攻就会大幅提高。"
10712,172,20,1,"のうりょくを　さげられると
とくこうが　ぐーんと　あがる。"
10713,172,20,3,"능력이 떨어지면
특수공격이 크게 올라간다."
10714,172,20,4,"能力被降低時，
特攻會大幅提高。"
10715,172,20,5,"Augmente beaucoup l’Attaque Spéciale du Pokémon
quand ses stats baissent."
10716,172,20,6,"Erhöht den Spezial-Angriff stark, wenn ein Statuswert
gesenkt wurde."
10717,172,20,7,"Aumenta mucho su Ataque Especial cuando el rival
le baja cualquiera de sus características."
10718,172,20,8,"L’Attacco Speciale aumenta di molto quando le
statistiche diminuiscono a causa di un nemico."
10719,172,20,9,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
10720,172,20,11,"能力を　下げられると
特攻が　ぐーんと　上がる。"
10721,172,20,12,"如果能力被降低，
特攻就会大幅提高。"
10722,173,15,1,"あごが　がんじょうで
かむ　ちからが　つよい。"
10723,173,15,3,"턱이 튼튼하여
무는 힘이 강하다."
10724,173,15,5,"Grâce à une puissante mâchoire,
les morsures sont plus fortes."
10725,173,15,6,"Der kräftige Kiefer des Pokémon
verleiht ihm einen starken Biss."
10726,173,15,7,"Su robusta mandíbula le confiere
una potente mordedura."
10727,173,15,8,"La robusta mascella del Pokémon
permette morsi molto potenti."
10728,173,15,9,"The Pokémon’s strong jaw gives
it tremendous biting power."
